-41.3665 -52.8466 -11.9557
27.4258 24.9627 -9.62064
-1.80492 -2.66408 -31.3564
17.7692 -35.2568 -22.1982
-13.6578 -84.5715 -3.54344
-40.4312 -63.6972 8.07588
22.4075 -72.336 -28.1713
55.011 -7.20208 26.211
26.3061 -32.9449 12.5886
6.8586 54.779 -43.2724
-11.8621 -2.42152 4.66036
-69.1515 6.31544 -45.0058
-23.791 9.316 -54.9333
13.3803 33.9808 27.5376
-81.6456 -6.29628 6.97148
-57.6077 -43.866 -36.6402
-18.7896 -41.9778 -49.7456
-32.36 43.4124 -2.00436
-1.47924 87.8264 12.1397
-57.5977 47.0152 -14.3094
