10 10
10 11
10 13
10 14
10 18
10 19
10 2
10 3
1 1
1 11
11 11
11 13
11 14
11 16
11 17
1 12
11 2
11 23
1 13
11 3
11 4
1 15
1 16
1 17
11 8
11 9
12 12
12 13
12 15
12 16
12 17
12 18
12 23
12 3
1 3
13 13
13 14
13 16
13 17
13 18
13 2
13 23
13 3
13 4
1 4
14 14
14 18
14 19
14 2
14 3
14 8
14 9
1 5
15 15
15 16
15 18
15 23
15 6
1 6
16 16
16 17
16 3
16 5
16 6
1 7
17 17
17 3
17 4
17 5
17 6
17 7
17 9
18 18
18 19
18 2
18 23
18 3
1 9
19 19
19 2
19 23
2 2
2 3
23 23
2 4
2 8
2 9
3 23
3 3
3 4
3 7
3 9
4 4
4 5
4 6
4 7
4 8
4 9
5 5
5 6
5 7
5 9
6 6
6 7
7 7
7 9
8 8
8 9
9 9
